permit_num,description_hash,construction_type,unit_form,model
26 151453 BLD,0ba9380a816879c2b940414d566bd510,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151774 BLD,6c1b63c687376d4f6fb468241c83176e,new_building,standard,claude-haiku-4-5
26 151778 BLD,e17fe7032218a83d171da7b51405ec22,laneway_garden_suite,standard,claude-haiku-4-5
26 151794 BLD,7f9371dbe4b87e49869ae6fb7fac7fcf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 151842 BLD,93eb8714d92feb56d9b1e998e54d4059,new_building,standard,claude-haiku-4-5
26 152183 BLD,028aa048d0444b2e2fa87c2d42667b81,laneway_garden_suite,standard,claude-haiku-4-5
26 152194 BLD,e0217f9a7c7576803e9b865bb5228464,new_building,standard,claude-haiku-4-5
26 152252 BLD,f17eaeeaa9f9930d2506ad741295d740,laneway_garden_suite,standard,claude-haiku-4-5
26 152257 BLD,f17d89375fc2c54701e55b729e5bc691,new_building,standard,claude-haiku-4-5
26 152267 BLD,ff32a3dbf942744f2d4e54816c755f2a,laneway_garden_suite,standard,claude-haiku-4-5
26 152284 BLD,e0217f9a7c7576803e9b865bb5228464,new_building,standard,claude-haiku-4-5
26 152532 BLD,5c7f702f722d21e2640cba630090e849,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 152557 BLD,29b79cc027413870fcdc6e864d80a551,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 152634 BLD,45185fb30c9b3101ba88d7c4dbae8a87,aboveground_units,standard,claude-haiku-4-5
26 153083 BLD,92435580a59aaaf6fd99f41c8cdb4db1,aboveground_units,standard,claude-haiku-4-5
26 153222 BLD,056e82b2575d79436f958b833ec79e40,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 153296 BLD,e318d1a08e37dfb5de044b431c14be0a,laneway_garden_suite,standard,claude-haiku-4-5
26 153338 BLD,40be51140805eca31253354f36b4111f,aboveground_units,standard,claude-haiku-4-5
26 153350 BLD,5c49ab49cd4800db326740581dc5449a,laneway_garden_suite,standard,claude-haiku-4-5
26 153365 BLD,99cdbc9a1c713a0fa026ad0b3ec4fd64,laneway_garden_suite,standard,claude-haiku-4-5
26 153443 BLD,6e3c614f4d7e9287287599bbc58f2fdd,aboveground_units,standard,claude-haiku-4-5
26 153447 BLD,0682649abdce308ee3f0062c001d310c,aboveground_units,standard,claude-haiku-4-5
26 153476 BLD,d8fcd24e34c0912f27c9273b222e2b41,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 153637 BLD,2967518a999e8e07bce5402b40ce5a86,laneway_garden_suite,standard,claude-haiku-4-5
26 153647 BLD,8b110dbdf861d74127ff9ab347792a52,aboveground_units,standard,claude-haiku-4-5
26 153661 BLD,45c91a4e7fdd274fc96daf779e9cea9a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 153723 BLD,a6e99eae0f18fd04df1e249fc7ba47a2,aboveground_units,standard,claude-haiku-4-5
26 153805 BLD,7ba963b2244233124fb20ebc74747bc9,laneway_garden_suite,standard,claude-haiku-4-5
26 154270 BLD,7a69db5ecf39463ecccf948d6ec179ef,new_building,standard,claude-haiku-4-5
26 154365 BLD,73c0b96778b6a39f7c397e43d22f5908,new_building,standard,claude-haiku-4-5
26 154624 BLD,5feaff3001ba6f1e1b4a1d77194e60c6,laneway_garden_suite,standard,claude-haiku-4-5
26 154644 BLD,48d3b774c36e5f3bc1453a687c2d39e8,aboveground_units,standard,claude-haiku-4-5
26 154813 BLD,adc619e5304213ee9fbcbd797ec87b8e,basement_units,standard,claude-haiku-4-5
26 154840 BLD,76991e8b688c5c8e60788da73cdf0eac,laneway_garden_suite,standard,claude-haiku-4-5
26 154854 BLD,3d73d8e59f4f3c6b7b7ca9f7f7ef80fb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 154906 BLD,72a9d8687e1787a1f354fd50c3f3f5d8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 154972 BLD,95e39824bca5f90b5ea95d47489d9a6f,new_building,standard,claude-haiku-4-5
26 155003 BLD,d1f083fe2aad17d2bd855e21ba58a045,laneway_garden_suite,standard,claude-haiku-4-5
26 155030 BLD,6192995bef2e6f558f767ab409a4bd60,laneway_garden_suite,standard,claude-haiku-4-5
26 155071 BLD,2fa311cb10c5a9e4214b7345ec9e1f06,laneway_garden_suite,standard,claude-haiku-4-5
26 155202 BLD,d474e4ae0faa24620853b307a51bda3c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 155486 BLD,ffda97aca7275d0b8bdc74f4c02e1694,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 155770 BLD,ff2f3f7e1087eb4bd4cf10a0716907c6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 155810 BLD,d03d5e7c31f6386cc7e1fc868a4d5f78,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 155933 BLD,1b3bf73d28fa2adf65b9bb7d03f7a089,new_building,standard,claude-haiku-4-5
26 155973 BLD,801ec407e341d7644a8c753e07d0635a,laneway_garden_suite,standard,claude-haiku-4-5
26 156429 BLD,beba86014461740bc9975a03b41c011c,laneway_garden_suite,standard,claude-haiku-4-5
26 156445 BLD,e42b192ab2d7172718b810593b69e15e,laneway_garden_suite,standard,claude-haiku-4-5
26 156452 BLD,099eaad4cb9d5dfe130494148a41c290,laneway_garden_suite,standard,claude-haiku-4-5
26 156584 BLD,c8c73a93b36904d045e2e3d8a27f2c5b,laneway_garden_suite,standard,claude-haiku-4-5
26 156724 BLD,f9feaaaff1d2350aa7e90c5ba7c7005c,laneway_garden_suite,standard,claude-haiku-4-5
26 156730 BLD,6d94dd5531ae3c3f75a492c899d87869,aboveground_units,standard,claude-haiku-4-5
26 156767 BLD,6a5ae47b0c5e58b320680e382c1180ad,laneway_garden_suite,standard,claude-haiku-4-5
26 156854 BLD,e86e08b88469719cafb09f032697387c,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
26 156887 BLD,0301abcd7c1df84bc62141f2f23e29c0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 157073 BLD,0ff11678b725808b90f338f26f197dd0,laneway_garden_suite,standard,claude-haiku-4-5
26 157186 BLD,4526c82756d5a876bd59a6f344855f4f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 157432 BLD,bbe740d56a15a561c18b2e712fb3f9e2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 157446 BLD,94d7d50c00d9eca7816568e98b7373f5,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 157484 BLD,6ca848f5090cf84cee280032815bf019,aboveground_units,standard,claude-haiku-4-5
26 157500 BLD,342abf8795f9f0e6d4476ce00c021cb6,aboveground_units,standard,claude-haiku-4-5
26 157544 BLD,88e8cc6075b54bba74d8e1279086fe0c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 157560 BLD,dad737f3ef1fa64962b99008f2170a59,basement_units,standard,claude-haiku-4-5
26 157587 BLD,056e82b2575d79436f958b833ec79e40,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 157659 BLD,d5ad089bb6a7743f4394d38e18bf54cf,laneway_garden_suite,standard,claude-haiku-4-5
26 157663 BLD,f17d89375fc2c54701e55b729e5bc691,new_building,standard,claude-haiku-4-5
26 158245 BLD,d46852169055e00c329a39bac4eb3ff7,aboveground_units,standard,claude-haiku-4-5
26 158301 BLD,21b8fa8f8d9fce5a6d1bc5c7e3694f22,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158304 BLD,8b4396583da9aab3f45df22d4316fa99,new_building,standard,claude-haiku-4-5
26 158379 BLD,dcaa5511ed9f158aeaad5bb39149292a,aboveground_units,standard,claude-haiku-4-5
26 158394 BLD,c0cfe558cc17950de62d5723ce87bb68,aboveground_units,standard,claude-haiku-4-5
26 158479 BLD,4842f87350b83270cce11d3375f1b770,laneway_garden_suite,basement_or_secondary_suite,claude-haiku-4-5
26 158492 BLD,21ad1c74ac966a6de422c4df35fcce2d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158521 BLD,35eaf1871f3b4a9bfb1b11f8ffe6d8ae,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158625 BLD,e908ae7b6d2c44581495af75d4948afd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158674 BLD,5f0158fe3f70343b3f034f3fc9ad3c2e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158791 BLD,15d878b95b68a1b8eefe0273757254fc,new_building,standard,claude-haiku-4-5
26 158811 BLD,c3d48a24f71be93d2f2eb11d34a66e2c,laneway_garden_suite,standard,claude-haiku-4-5
26 158813 BLD,91edef56b61604320393bf14aa66ce50,aboveground_units,standard,claude-haiku-4-5
26 158876 BLD,cb1e10538e51825b636e2ce2556385d4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158935 BLD,8c717714faaaa1e592335915d7b7769e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 158994 BLD,551cdda97139b5d3e0b415b5ce11d1c3,new_building,standard,claude-haiku-4-5
26 159094 BLD,7055e844c7e1bff17f888d6cef1860e5,laneway_garden_suite,standard,claude-haiku-4-5
26 159100 BLD,91c0054d331144c36f21137564e563ea,new_building,standard,claude-haiku-4-5
26 159107 BLD,90c14229a0d634e48291006bb90e8908,laneway_garden_suite,standard,claude-haiku-4-5
26 159139 BLD,c6c53344938804311935c9ac191ed72d,laneway_garden_suite,standard,claude-haiku-4-5
26 159175 BLD,b1f11a08b183ecc6d6ef2f193d3b8337,aboveground_units,standard,claude-haiku-4-5
26 159235 BLD,fba5e39b5bbbcff207eedc1129c9c331,basement_units,standard,claude-haiku-4-5
26 159265 BLD,155ae884c3047cd0913da7d39519a5fe,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 159303 BLD,6adf073fc924262e0cfc6a0bf37fcbc3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 159351 BLD,d258cdd3ab59142709e0164fe629d565,new_building,standard,claude-haiku-4-5
26 159469 BLD,e8c728519441323f5df4e8e371c2a0ce,laneway_garden_suite,standard,claude-haiku-4-5
26 159601 BLD,b67435704e9e764ed75287e66cf9f632,new_building,standard,claude-haiku-4-5
26 159692 BLD,f8cc67acf70283436b5a95431fc530e9,laneway_garden_suite,standard,claude-haiku-4-5
26 159709 BLD,d64f7cf676485cc7999ef505b3427522,new_building,standard,claude-haiku-4-5
26 159714 BLD,025378b7fb4d2231abcdbdd8042720a6,new_building,standard,claude-haiku-4-5
26 159726 BLD,260bf7475e7a9bd3f6c308c71d1bfe02,laneway_garden_suite,standard,claude-haiku-4-5
26 159735 BLD,c74da17949dc9f804c17d1cf69b0f8a7,laneway_garden_suite,standard,claude-haiku-4-5
26 159770 BLD,15d878b95b68a1b8eefe0273757254fc,new_building,standard,claude-haiku-4-5
26 159792 BLD,57d357c24b126df51bfd9bf704b412ed,laneway_garden_suite,standard,claude-haiku-4-5
26 159813 BLD,d6b7682bd25fe5a518156194048781ab,aboveground_units,standard,claude-haiku-4-5
26 159878 BLD,d876331215e12352bf86121b1215bd3e,aboveground_units,standard,claude-haiku-4-5
26 159879 BLD,7a7c06bbb492f21171ffba549f10c8a3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 159887 BLD,c02b0f71b2d983ddd5ddef551d873ea1,new_building,standard,claude-haiku-4-5
26 159927 BLD,de9b1533039373f609cf807c6e0911d2,aboveground_units,standard,claude-haiku-4-5
26 160114 BLD,8ab651a89a14a1893daddac957a06253,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 160177 BLD,ba64ddfdd99f8ced8d4d2b8e771100c7,new_building,standard,claude-haiku-4-5
26 160437 BLD,52472139be0fd513dacbc15e871b1dd7,laneway_garden_suite,standard,claude-haiku-4-5
26 160440 BLD,b23a2149995c87b595ef65afe8c23617,laneway_garden_suite,standard,claude-haiku-4-5
26 160477 BLD,bc707fcd5b892265c508e219f8cc0a8f,new_building,standard,claude-haiku-4-5
26 160508 BLD,fb324dae450b989c597932d2076a2722,aboveground_units,standard,claude-haiku-4-5
26 160652 BLD,67f1df1c1e851f4610c4c1a7021eb898,no_unit_change,standard,claude-haiku-4-5
26 160695 BLD,271d74d9e1c0169470072b473831dc4e,new_building,standard,claude-haiku-4-5
26 160742 BLD,9db89b27ab95f4ef226d06f490df8c09,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 160884 BLD,0ddf433636349001e0355790871f4c99,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 160921 BLD,784bd8da5c5e75987cef7985b8f4c632,new_building,standard,claude-haiku-4-5
26 161060 BLD,42cf4e89772a1631f849a8fec741d938,new_building,standard,claude-haiku-4-5
26 161064 BLD,156260c3bc349037651cecb3d2f01c70,laneway_garden_suite,standard,claude-haiku-4-5
26 161082 BLD,f4bc6275f5a9a7748b05fa4ea4fa9b45,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 161195 BLD,42cf4e89772a1631f849a8fec741d938,new_building,standard,claude-haiku-4-5
26 161203 BLD,7230a47522b9d2c28a4bc441223cb634,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 161207 BLD,c286a61cfbb223abd9e0fd7c85f42f37,laneway_garden_suite,standard,claude-haiku-4-5
26 161279 BLD,84b9e493b682134d747e84fd580b5834,aboveground_units,standard,claude-haiku-4-5
26 161342 BLD,cb03a041c06b2cfa79f15374572ccf15,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 161356 BLD,3dbda245269a2082b7428fce99dfea9c,laneway_garden_suite,standard,claude-haiku-4-5
26 161560 BLD,ee2527300f5c3d665406cf71211c81cf,aboveground_units,standard,claude-haiku-4-5
26 161577 BLD,04010a7958a6f2172bd7a65ada88cd06,new_building,standard,claude-haiku-4-5
26 161626 BLD,33515a7f38cfc476d50026a2e74ca915,laneway_garden_suite,standard,claude-haiku-4-5
26 162586 BLD,4b5515ccd3b532476bd1feb9de431078,new_building,standard,claude-haiku-4-5
26 162678 BLD,bfd7bcdce025bb4c987f034e34922a37,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 162954 BLD,f2da64bc9d8de5cc5968c3efda3115ec,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 163123 BLD,9870c805d95ecc94bdd55884a90c5ec3,laneway_garden_suite,standard,claude-haiku-4-5
26 163138 BLD,d993df0292256326052164a0c20a64f2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 163195 BLD,6b359793f1e425d0064a6e6a3ae499f6,laneway_garden_suite,standard,claude-haiku-4-5
26 163221 BLD,1ff72afb4a7b0d5ba0603737988893ca,new_building,basement_or_secondary_suite,claude-haiku-4-5
26 163346 BLD,8a6e152c3c620773df7a3c1b22e909fa,laneway_garden_suite,standard,claude-haiku-4-5
26 163386 BLD,abde790f3653fb3c1d27c5d1793a2468,laneway_garden_suite,standard,claude-haiku-4-5
26 163399 BLD,88f731b3f4250652c995cf9772b5f33d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 163571 BLD,b532e692eebd1318e4dc9ece729a2492,aboveground_units,standard,claude-haiku-4-5
26 163597 BLD,033d7e1a524eda1747c75e47711a7982,new_building,basement_or_secondary_suite,claude-haiku-4-5
26 163666 BLD,d5ad089bb6a7743f4394d38e18bf54cf,laneway_garden_suite,standard,claude-haiku-4-5
26 163699 BLD,01ecad2bb77cc14feee21eaea2b379e0,aboveground_units,standard,claude-haiku-4-5
26 163778 BLD,acdaa0cc6e50d8fffe32dea0b0ec607d,laneway_garden_suite,standard,claude-haiku-4-5
26 163838 BLD,6213d5f7feeb4bd3c430a696600b55cc,new_building,standard,claude-haiku-4-5
26 163884 BLD,27a7fe762604c2b0a6519f053a65da5e,new_building,standard,claude-haiku-4-5
26 163905 BLD,872bde45ff211a2c3f5b0fc095a4f4b7,no_unit_change,standard,claude-haiku-4-5
26 164020 BLD,64745e6dfdbfd9b0729bc867be289d28,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 164267 BLD,78f76a9c124277037d9ad91edde902c7,aboveground_units,standard,claude-haiku-4-5
26 164270 BLD,17f6a67ef8f55c08c65382cbe59cf3bd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 164322 BLD,72e0e28ce521fcd0a44729854e239212,laneway_garden_suite,standard,claude-haiku-4-5
26 164662 BLD,70bbc2a4d4a4c06da751222aa683d674,aboveground_units,standard,claude-haiku-4-5
26 164685 BLD,9de0e23a6459f178e02bb85d5fa7eeb9,new_building,standard,claude-haiku-4-5
26 164716 BLD,493fac5a9c3b91c636d2da620d36f7ce,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 164838 BLD,b945a73f6fbbbf64c81b7cad2a223a43,aboveground_units,standard,claude-haiku-4-5
26 165118 BLD,5a17504c9b535eef9c509ca3ec2656e5,new_building,standard,claude-haiku-4-5
26 165293 BLD,0881ac1333fe45b584af87274fff4ddf,laneway_garden_suite,standard,claude-haiku-4-5
26 165678 BLD,e5f340042a0ed915a32160cb2eb4a65f,laneway_garden_suite,standard,claude-haiku-4-5
26 165733 BLD,73fb9e55b04fe4930f2691836465a4e1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 165758 BLD,8d30eeacd833eefef7b787b36c4a149f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 166222 BLD,e7b80741dc921890794135035b0293ea,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 166231 BLD,daa05382c238b0c48ba9fdcf57047b04,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 166299 BLD,cd7c2f2c0a77bf396a374af88ecac21d,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
26 166328 BLD,70953a3222544452fd8475ce73336e65,aboveground_units,standard,claude-haiku-4-5
26 166358 BLD,697e1e197b80772f6c8a124d93e76d1e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 166414 BLD,a9166144a997fce7f7fdb310be6559ad,laneway_garden_suite,standard,claude-haiku-4-5
26 166430 BLD,8f6c11394af628408841a5040fe0ff0d,new_building,standard,claude-haiku-4-5
26 166536 BLD,cc1a822a5db77a4a86ea468a393f7fc2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 166746 BLD,556cd70c1f93c0bbdae431408baf2afa,new_building,standard,claude-haiku-4-5
26 166967 BLD,86512451b7e43a51c5cf793fbc243eca,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 167223 BLD,f4bc6275f5a9a7748b05fa4ea4fa9b45,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 167237 BLD,5056dbeb995311f8602566b612add109,new_building,standard,claude-haiku-4-5
26 167242 BLD,699804bac0bcf4572dedcf509b203f4d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 167247 BLD,2892a16c99711914718dc96193801444,aboveground_units,standard,claude-haiku-4-5
26 167326 BLD,a175b605cc02dc80868f4f41827774ac,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 167343 BLD,c6d586ebfea1cd7965029ef9ba40bf8e,laneway_garden_suite,standard,claude-haiku-4-5
26 167348 BLD,a253a994288bb574187af52b07e9eefa,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
26 167362 BLD,6fd61340d5b4dfe6a227c7af315a0328,new_building,standard,claude-haiku-4-5
26 167431 BLD,6fd61340d5b4dfe6a227c7af315a0328,laneway_garden_suite,standard,claude-haiku-4-5
26 167446 BLD,6fd61340d5b4dfe6a227c7af315a0328,laneway_garden_suite,standard,claude-haiku-4-5
26 167509 BLD,b2827ca25f126cd8410e6bcaf3a18549,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 167662 BLD,b6e496eb86d5d68ae4d2fe24a83af630,laneway_garden_suite,standard,claude-haiku-4-5
26 167781 BLD,2064448edd20f209c7a85a8d70775e06,aboveground_units,standard,claude-haiku-4-5
26 167879 BLD,b14a2018e4cb56c6b50a51e8f20fa3f0,laneway_garden_suite,standard,claude-haiku-4-5
26 168114 BLD,10a3753f2e8a055cb8620eae8e2e57b6,laneway_garden_suite,standard,claude-haiku-4-5
26 168302 BLD,ee5f628c03bfe97b61f43b1e07678a98,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 168332 BLD,14d120b4287ff64562e237ec65760969,laneway_garden_suite,standard,claude-haiku-4-5
26 168480 BLD,e17d18cb2b21063e34c41d595175aeeb,laneway_garden_suite,standard,claude-haiku-4-5
26 168604 BLD,555b8f90e28a98355bbc8160fe853acd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 168910 BLD,4caa26d86504f61e7c72deaf9c6915d5,aboveground_units,standard,claude-haiku-4-5
26 168927 BLD,abcc7572d6270cc74439b4b762f16216,aboveground_units,standard,claude-haiku-4-5
26 169356 BLD,fa21e9222da35405b9e5029bb1f8ff20,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 169397 BLD,19f78aea920b6a94d85e9b5384a232e7,laneway_garden_suite,standard,claude-haiku-4-5
26 169441 BLD,105ee349e1c045689ca9cc49c9a28685,laneway_garden_suite,standard,claude-haiku-4-5
26 169640 BLD,5eab1362cf05125faf71e9cad70aebbd,new_building,standard,claude-haiku-4-5
26 169666 BLD,b2907a5395dad7d959e6a4c866edb395,laneway_garden_suite,standard,claude-haiku-4-5
26 169720 BLD,0f412be41f3f7b22298d135196c8b553,new_building,standard,claude-haiku-4-5
26 169773 BLD,a0678aa2de905a10f1bed4b2421a2465,laneway_garden_suite,basement_or_secondary_suite,claude-haiku-4-5
26 169791 BLD,fc42942db0dca70219e1410692ef96b7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 169820 BLD,c4fc9d8fcc025aae0d287447206e72ca,basement_units,basement_or_secondary_suite,claude-haiku-4-5
26 169960 BLD,5a17b8108755507db09e929f2b940c3c,aboveground_units,standard,claude-haiku-4-5
26 169980 BLD,26ed83f1ac1d6ee886daadf9d3d444dc,new_building,standard,claude-haiku-4-5
26 169981 BLD,5aed9577b19a0c57c9aa706e25d1a5dd,laneway_garden_suite,standard,claude-haiku-4-5
26 170149 BLD,edb5e4be6f87bccf6f735651573d3ca6,new_building,standard,claude-haiku-4-5
26 170163 BLD,ec207b374306d45a49fb8bda27109f3a,laneway_garden_suite,standard,claude-haiku-4-5
26 170173 BLD,da028beb6323d119d8b3681371cd440d,laneway_garden_suite,standard,claude-haiku-4-5
26 170251 BLD,4d687b89f53e9a28bf0f5e33682ee5c5,new_building,standard,claude-haiku-4-5
26 170279 BLD,2394fe1380db1ae62f014e993079c54a,laneway_garden_suite,standard,claude-haiku-4-5
26 174854 BLD,83c53f13a4991f4d1b8ad9fbf6a8aec1,laneway_garden_suite,standard,claude-haiku-4-5
26 174884 BLD,0f4db89d68f53ee3ff5b016751e371f7,no_unit_change,standard,claude-haiku-4-5
